"y"	"x1"	"x2"	"x3"
"34"	208.898876650393	195.291834605187	33.4187574297266	46.821799556161
"35"	210.031539776751	195.65920665786	33.1536694688586	44.8011178847186
"36"	209.886772698191	195.967374501202	33.8197775839314	46.8864830823185
"37"	210.018054169039	196.113898190236	34.4753697704886	46.768552952448
"38"	209.699536180146	195.939142534059	34.0953820170729	46.9180653342521
"39"	208.814361218347	194.938539293349	33.4959559790204	47.0588187259776
"40"	208.959469185485	194.691676163497	32.9078002788598	46.6389715141688
"41"	209.820293066605	195.321804408668	33.5794108484565	46.132801683673
"42"	209.958316646961	196.432594816474	33.6211973559911	46.3493035487044
"43"	210.693908664782	196.758924036041	34.3570908563224	43.813328316267
"44"	211.05053335398	195.95016259469	32.874999885854	44.0154995128866
"45"	209.180259253664	194.534250637615	31.7778123385697	44.9563729518872
"46"	209.800039007755	195.494337042339	32.6204643714822	47.1017462340401
"47"	212.254742806032	198.102811822034	35.4980083552661	43.0357686307311
"48"	210.163243257568	195.388955987687	33.4727297356287	45.1503069709338
"49"	211.481863397096	197.133134742694	35.358554223103	44.2826274440355
"50"	212.576661877315	198.334588432122	36.1975165423966	44.686652802876
"51"	210.175939187811	195.825402026683	32.3872663497109	46.8114824357029
"52"	208.696870315574	195.331754615895	33.3709276709774	46.2134068789061
"53"	210.41304877932	195.977224855886	33.681925832314	46.021660239275
"54"	210.556677841102	196.123948143705	34.444484960044	46.7918582410607
"55"	208.430379678737	194.898653434175	32.7624484861348	46.5625892768917
"56"	211.330437840104	197.085813275899	34.5118001183392	44.1690899294789
"57"	208.929643532493	195.223458849161	33.9062457634229	46.2200970946166
"58"	210.874003348082	196.350156976916	32.6146355464681	45.6441241236787
"59"	209.163596914135	195.568099550106	32.4894073585831	46.6549864417917
"60"	209.680454987972	195.418202285752	33.192533304829	45.0570899180967
"61"	209.379126796769	195.620437452702	33.6013818220366	46.5731879514129
"62"	209.624355179131	195.190038532461	33.5359571870667	46.2796301382134
"63"	210.181120499817	195.681879937865	34.0071989964041	45.6328410063357
"64"	209.372498955971	196.100100729417	33.3735963827761	47.6619945900795
"65"	211.447684248413	196.389643886358	33.6829723855624	44.6801652177837
"66"	209.304146344582	196.307015630178	35.065923909274	45.7399052412618
"67"	210.740177833096	195.268848429655	33.0439832718159	44.3290421752381
"68"	210.121604668061	194.348338750109	32.6612825303068	44.5886003316433
"69"	211.343423284897	196.777611369936	35.1603915838245	45.3286083501422
"70"	209.707869110145	196.352253497658	33.1912846061041	46.1023458373853
"71"	212.070660237985	199.040387580782	35.5227198741489	44.7603853499742
"72"	209.380402359752	195.883078409591	34.4797214255238	46.5669656676453
"73"	208.574470159444	194.625973114049	32.8711670836309	45.3269912228965
"74"	209.65248761096	196.362096488079	34.5338183005158	45.9444470896775
"75"	209.552701628338	195.28185434476	32.2709071479077	46.5013281180781
"76"	210.757192432674	197.023968378426	35.4091873442584	44.9004986537988
"77"	210.592683458004	195.60351270637	32.5314205980216	44.7567337653273
"78"	210.756061882596	196.458051034343	33.466668941327	45.6475700964299
"79"	210.00835605391	195.762518686339	32.8620549654354	46.3336729984906
"80"	211.479669836226	196.604422811909	34.6876599806154	45.6362247910429
"81"	211.46284835226	197.344295524454	34.9221050742792	46.1686210932795
"82"	209.093465678717	194.732593463566	34.199791505794	46.7773647490275
"83"	211.705118753842	198.771986452349	37.3245139945192	47.2155452113056
"84"	212.156172478596	196.770427339696	34.4198270334489	44.6089989524291
"85"	208.31635096878	193.176037594785	32.0539735055734	46.5977812293232
"86"	210.543666357727	195.906580715899	34.2253701170188	44.5566220930684
"87"	209.980403707606	197.416439347381	36.7514186846731	45.4396971881841
"88"	210.501869931155	195.05395203619	32.5110339333864	46.3092830644361
"89"	210.853742646401	196.237875231595	35.0244560795238	44.5430976977942
"90"	209.924726438187	195.509230900395	33.673517402721	46.1105305412756
"91"	209.644640028558	196.92599174179	34.208233352498	47.1514983791612
"92"	210.526928946901	196.973492967421	33.7957711618166	46.3747623622803
"93"	210.248655563337	195.801730856276	32.3747637141555	44.3697722210266
"94"	210.159274788882	196.253969890036	34.1072323620849	45.6187931195112
"95"	210.908695208508	196.308615641079	34.370354830092	44.8418416415617
"96"	208.594533125021	194.658135753164	34.6797835954996	46.8739120115481
"97"	211.12429284097	196.753340382076	33.2221039784128	43.9542385577143
"98"	209.761164040429	196.33277157473	35.4901573320709	46.4194428847023
"99"	208.411704873425	193.784870477943	31.837933645106	47.0200964704729
"100"	209.74698786316	196.019556265002	34.1048857697215	46.0430632895185
"101"	210.028972224564	195.305733223657	32.9450235949778	46.644677152283
"102"	210.456945394905	195.324163625359	33.0221974835236	45.6250422960214
"103"	208.997336168083	195.131946057165	33.2503030518522	46.3301097244932
"104"	210.356735576585	196.356096068842	34.4391475937475	44.4689872602249
"105"	209.900018455062	196.299789477368	35.1853801903444	45.2035656865835
"106"	210.831399349914	195.556989947638	33.1595408741757	45.6895053131451
"107"	208.423288660877	194.613912768177	32.7925452058123	46.2803603515505
"108"	209.774560720991	195.730606461343	33.3808017563384	46.5859098005949
"109"	210.027408459275	194.951376990996	32.2700146013563	46.0068789887935
"110"	210.201875882812	197.496018170853	36.5375056222873	47.6916778700226
"111"	209.4974551609	195.64588400952	33.2270937551451	46.8492478770904
"112"	210.965260291703	196.970934366893	33.8331059123254	45.3861546896452
"113"	209.27229380354	195.968941038694	34.4076794269801	48.2794795774091
"114"	210.113555730812	196.165285605625	33.4814030353147	46.7073716308396
"115"	209.411642513596	195.716522727576	33.2296334265545	46.8700982835432
"116"	209.330941053488	195.206093656339	33.2558875381893	46.0864236648948
"117"	209.550305198027	195.65150104144	32.6853325370401	45.4194135522024
"118"	210.35616273354	196.753495791229	34.4919893558592	46.3099671104356
"119"	210.567331842772	195.521825832912	32.8253965549724	45.6860089633172
"120"	209.627473992778	194.765129932794	31.5228233793114	45.0506857524121
"121"	210.389520274124	196.037411331585	33.4717341725802	45.198784548853
"122"	209.12523564431	195.278400090104	32.6782523479159	46.8846075532718
"123"	209.234626506983	195.286161525975	33.839408041355	45.9707450529602
"124"	209.955626754943	196.01181470442	34.0286765470708	45.7506325973423
"125"	210.329245236358	194.924728159558	32.7049813267037	45.9819739584613
"126"	210.52431750152	196.564771195194	34.2676204828474	44.8134880715739
"127"	209.399040916365	195.594895836203	33.4780005938112	46.3702569409039
"128"	210.070682031736	195.733328771765	33.6927455738637	45.6989212999754
"129"	208.712669353922	195.649189286525	33.5231053105452	46.583301699018
"130"	210.57517947453	197.205062438795	36.918234460877	45.9480638946753
"131"	207.979944004924	194.490680022296	33.8039600973971	47.4049638142317
"132"	210.662790962732	196.588966714743	33.7300104267406	45.7105182584448
"133"	209.892233262902	195.954640390411	34.5508509424513	45.7225863740511
"134"	210.240562320947	196.439221799069	34.0694816677927	45.1239413828404
"135"	210.093326056265	197.089360099775	34.5287802434632	47.4619821939114
"136"	211.311359596927	197.836508272556	35.0259513399189	45.166235818331
"137"	210.983969533835	196.53643524108	33.9492775161312	45.3430536999996
"138"	209.853290920785	196.21138080964	34.471030054639	45.5083228661675
"139"	207.724194576717	195.046473456766	34.0154831828836	47.1333703968426
"140"	211.508102731461	197.944461878673	35.46727551524	45.0762025996485
"141"	210.217845373194	196.810609618558	35.1128249757893	45.8738923214704
"142"	210.138919985097	196.414903088359	33.0096450620552	46.4241130221333
"143"	211.214283631489	196.95152278165	35.2327731599798	46.970800283683
"144"	209.240182235486	195.839856680197	35.4124273668996	45.3060304129905
"145"	209.600684036743	194.662623197766	33.4844694217171	45.4321465597497
"146"	210.588744518145	196.388939359765	33.2373177873393	44.5727402964911
"147"	210.062177479815	195.723085760463	33.1395408905115	45.2081034234496
"148"	209.549578521771	196.110721224052	35.2959887582766	46.0374181897928
"149"	211.048787139992	196.01707137171	34.7804728706888	46.2024833122943
"150"	210.843465517301	197.367453627744	35.9408241519689	45.6152359934124
"151"	209.373549859414	196.109009637061	34.5594379031204	47.3980313427374
"152"	209.019140589173	194.322860381112	32.1399191479172	46.6709348874733
"153"	211.032386407585	196.459772913705	34.338797491094	44.4024316929824
"154"	211.428508744579	197.219229188106	34.0003529798537	43.8358201980792
"155"	211.918973205851	197.51601730506	34.130665344591	43.6272899372005
"156"	211.667321656357	198.000244198108	34.8308369016802	43.3296970339929
"157"	209.663245039749	195.006878473716	33.8806488472477	45.7415211427188
"158"	209.151564034984	194.616945041568	32.4453288594603	47.3234650879018
"159"	209.509375791857	196.635661071652	35.7000295821966	46.3616505282124
"160"	210.000988495135	195.377508984865	32.722718313936	46.2719283707429
"161"	209.400023218642	195.406742332183	33.1794281676	47.5850667037569
"162"	210.502969293951	196.416341327035	34.7601332201697	44.7467734914516
"163"	211.099231042619	197.243789243644	36.4679484210065	47.0331275194779
"164"	210.559300144601	196.438183989477	34.0344589425647	45.8435747957233
"165"	211.403372066855	198.0862736419	35.8211657212502	45.7450700617297
"166"	209.618210902853	195.478263655905	32.4609352287624	46.4028563281063
"167"	210.458597662526	196.192215079716	35.4292673087917	45.2527806921619
"168"	211.670690161236	197.146134009425	34.2971356276027	44.15952936982
"169"	211.071179415659	196.227264305044	33.1387052914721	45.2331741916327
"170"	209.538734381296	196.321960936788	33.6318157463067	46.4030062793753
"171"	210.150555329134	195.765773236489	33.9366900482503	45.9533613662996
"172"	209.878787865052	195.837752046077	33.5387789222188	45.0842897385949
"173"	209.304197082071	195.915776796377	33.7275103517779	46.1562032813062
"174"	210.068470859877	195.666550551212	34.0771764492385	44.5490597948772
"175"	211.555784494682	197.595300401305	35.1599251529026	43.9303583251322
"176"	207.093435591506	193.465436590047	31.8477766896358	47.9719994046297
"177"	210.422102056042	197.178635051201	35.2404913085609	46.7992878099806
"178"	210.112180298391	195.748402968415	35.4551537428669	47.5733558279234
"179"	210.641766052064	197.332563078559	35.3801622178026	47.7699151645285
"180"	210.840018740614	195.832679298663	32.3388266471924	44.7348950603012
"181"	210.213626371995	195.831939500701	33.8272132438193	47.6146013073259
"182"	209.675764342325	196.512161680189	33.8991434609488	47.4813884685945
"183"	211.568530754919	196.672181795117	33.3017784336169	45.3564792171304
"184"	209.741893286882	195.011696212881	33.4376575032729	45.2067847416527
"185"	209.470771350451	195.499237775321	34.8871315635487	45.7925226912217
"186"	210.530548774773	196.849430273761	34.4631130929255	46.429718707982
"187"	210.872737464956	197.387492770745	35.2301749136242	45.4466221528593
"188"	209.686587834345	195.560514415457	33.9471862225764	45.3624975920364
"189"	209.97985996296	195.716887431835	33.0881034025243	43.803211651546
"190"	209.684743991643	194.772642148359	33.2435321803377	48.5708693746282
"191"	210.681869028969	197.002555402328	34.1610423223893	45.6099361694514
"192"	211.192584392033	196.754812664348	34.444856973675	43.4698068888011
"193"	210.075116199812	195.09901014294	34.2338718388897	47.3227805984307
"194"	210.772390556707	197.896518087965	34.1587338141305	46.5845974557915
"195"	209.794372959468	196.192460644497	33.5864707163951	45.9301829285552
"196"	209.748559654848	195.457271727733	33.6428216468688	45.878682076882
"197"	209.876220836199	195.723619737504	33.3068665496864	45.2749084176585
"198"	210.501899738881	196.176457421691	33.3454313894508	46.0996447408331
"199"	208.022112920505	194.431570280798	32.8948775210317	46.0778809433129
"200"	208.080759759998	195.619369222133	34.8496905096425	46.1823748669407
"201"	210.121451434101	195.74076194767	34.624913299211	47.4864033551888
"202"	209.900923198442	196.135654212171	34.7395254265622	46.501951103073
"203"	209.728427221934	196.047488440845	33.8895988614396	47.0411795006616
"204"	211.274891125062	197.880784369048	36.130211365798	45.4621910348296
"205"	208.718523955281	194.148042387047	32.5681842008154	46.2704364883206
"206"	211.318403971739	196.372020671619	33.9290752354899	44.1154782038021
"207"	208.495954334594	193.846436218762	33.7770796566895	46.8326185165035
"208"	210.346897371932	195.397719938593	33.1194266298211	44.2940122362314
"209"	209.746040463189	195.414612926582	33.7912482765197	46.1714648737864
"210"	210.191743473208	196.046426051485	34.1721422280216	45.9022658965157
"211"	209.932662144614	196.738316332113	34.0286667414025	45.1336497452375
"212"	209.93727685686	196.685051272198	35.2967525443904	45.3728073602996
"213"	210.775133177207	196.062463227845	33.6174308259696	44.8502822307277
"214"	209.069277182457	194.833213872506	33.352567018826	47.2589182753918
"215"	212.373864919588	198.415082372033	35.129223418061	44.7896987859259
"216"	208.433368506946	194.252645046986	33.065642471345	48.4369735215856
"217"	208.992648666197	194.440936568112	33.4916355594612	47.1825867634684
"218"	208.314995605547	194.098253348737	32.8608785261921	47.4437682040045
"219"	210.174674805033	197.095507137171	35.3153377140775	45.3046296802527
"220"	210.953048272718	197.383123460553	34.6884116727908	44.9516435381543
"221"	211.850538827502	198.018497769191	35.8631972840513	46.5239349133457
"222"	211.065252526427	195.951398260667	34.8790797723957	44.8788349012486
"223"	208.726639838595	194.859108508647	33.9014202237942	46.7276003857505
"224"	208.737627684816	195.483884826387	34.0161816027764	46.9571892360301
"225"	207.49040269007	194.298631050955	33.450129271744	46.6315186570187
"226"	210.149068368637	196.199856636767	33.489849374575	45.3723391383778
"227"	209.862253760762	196.127303904983	34.5236921509198	45.584894358297
"228"	209.439668347375	195.624442828808	33.2305612118302	45.722242593951
"229"	210.431301079937	195.350347086901	33.6669323459429	45.2195308052786
"230"	211.553120022392	197.050078853655	34.3942098492996	44.29220572035
"231"	210.824741410366	196.641575706364	34.318793709656	45.8846377211742
"232"	209.14022422868	195.237136278193	33.4309791526689	46.0291171422045
"233"	207.532113138611	193.573785767902	31.6964191099965	47.3809354927865
"234"	208.356105625495	195.284333667955	34.4304573388065	47.4425038865249
"235"	208.518907684268	194.109216593843	33.40840006228	46.8034656825602
"236"	209.820292714349	196.979870303237	34.4750172026943	46.0544339947556
"237"	208.959047078484	195.409417468722	33.7064594878251	47.3711966855496
"238"	208.795482471078	194.485955105581	32.8310029687037	46.6418530756508
"239"	210.75173895413	197.305954853681	34.8470132756091	46.1697836722919
"240"	210.091830031441	195.133575661522	32.9495942597102	45.6525406508046
"241"	211.080510716846	196.745839115298	34.43121732275	45.2026754425741
"242"	210.827357214404	196.389943908516	35.306282003568	45.603590803155
"243"	208.824685048581	195.239826401657	33.2374886898322	47.8088116967858
"244"	209.471427771241	195.530658425353	33.8555198510535	47.0203902129981
"245"	211.856158655896	198.680867649641	35.9965235127932	44.5111182005374
"246"	209.57940924532	194.876134078433	33.3863758462767	45.8554934707899
"247"	209.589375925737	196.306009814621	34.2082988429127	47.5594736098412
"248"	208.112431863368	194.644172023943	33.95064717648	46.9672361143175
"249"	208.620293952562	194.423903499676	32.425286227359	46.0649006731543
"250"	209.960550925934	195.32741258208	33.5351958522076	46.1657947820398
"251"	208.741447898646	193.994596240013	32.8493118007164	46.2613674656661
"252"	207.255518922051	194.230998863853	34.5634797122453	48.8243495968365
"253"	210.592668463884	195.024064142234	33.7497843502606	45.807041770318
"254"	209.5437530115	196.110302700329	34.5279428694109	45.4501089557344
"255"	209.595376859114	195.641845061265	34.1853281078552	46.3260946481796
"256"	211.003247614178	196.024090667399	33.5205603889162	45.3802285839886
"257"	210.290745458521	196.192474665846	34.5392594154226	45.7795565938984
"258"	210.305576009524	196.551475052636	34.4112957794927	46.3685736902923
"259"	214.37571022934	198.929260291482	34.4844394130269	42.7739970759781
"260"	207.978190093318	194.124951387683	33.5830261151694	46.5681311338674
"261"	210.230804090609	196.580073126419	34.7934625232482	46.7855870293396
"262"	209.743551226093	195.283158806274	33.3486206541954	44.6174681205198
"263"	210.752270122874	196.352037333967	32.9712808763833	45.35060959168
"264"	211.30543915705	196.281850915807	34.20700598121	45.3372564056929
"265"	210.761700597726	196.467115200477	33.910299960492	43.9235018005645
"266"	210.494256856538	196.598010644471	34.4114062666457	45.5458290654007
"267"	210.844948367299	196.513399538876	33.6020796737672	45.0895025979251
"268"	211.827257869738	198.392433986384	34.5311424996314	44.7727491023035
"269"	209.1262495518	195.699915903541	32.6365169022167	46.742376229482
"270"	209.48412680626	195.477591066115	33.6593203633845	47.1772516152002
"271"	208.197214517384	193.428869729179	32.0531608196259	47.5802902155074
"272"	208.922893907054	194.968560258515	34.3766032978513	47.3075831306955
"273"	209.483353259985	194.389620533768	32.0476100579014	46.0394092819091
"274"	209.801379449246	195.651548838083	34.8128090199061	47.354407723212
"275"	209.20151447611	195.205590982033	33.7477608237319	47.8123923771703
"276"	209.973250843904	196.305676121343	34.5969416763675	46.9784860170628
"277"	210.60629299061	195.674320607909	33.2817598972906	46.5125654461584
"278"	211.134014802952	198.235191178133	36.244932101178	44.7088768034779
"279"	211.251803702157	196.699435758814	33.3606650881085	45.1923535329143
"280"	210.879309461304	197.131496258607	35.620463006682	44.8370078376369
"281"	211.120650970708	197.133225774673	34.4901492149235	45.9980036232606
"282"	208.734426149273	194.756318229117	32.4528079471232	45.4034775391728
"283"	210.363729174089	196.815682924931	34.614257001252	45.8738571367512
"284"	210.987031276715	196.508035957676	35.0431712864843	46.0216508795211
"285"	209.376394739367	195.72737425039	32.7245495794375	46.2016787318322
"286"	210.492884203541	196.445377748921	34.3381712499913	45.1094445014445
"287"	210.379745252196	196.025652382924	34.2272383950312	46.5765398635858
"288"	210.98496423649	197.106289833525	34.9729778395028	44.8377299085461
"289"	211.597090677062	197.320800169787	34.1964458262771	44.7183707261625
"290"	208.772287487107	195.201973751697	32.6996733834525	48.3617688605
"291"	210.745155483292	195.988803348789	33.134053671794	45.260073358647
"292"	210.310293952	196.007153640438	32.7757370649997	45.646574944581
"293"	211.494905547662	196.259090525669	32.7832002407797	43.7645352126859
"294"	210.273955307458	196.718388477912	34.26602946293	46.861501220863
"295"	209.234303367537	195.031365074416	32.4373556408483	46.1774381507022
"296"	211.790127339195	197.081132593917	34.0340273846991	45.7744298951548
"297"	210.405819241983	196.948563414405	35.465901881168	46.0508430436187
"298"	210.831918564449	196.719325389144	35.6714805326416	46.0027482349167
"299"	210.886958000648	196.721007298351	34.4821848395723	45.97917287051
"300"	210.417672157752	195.72536760752	32.8724390619426	44.2202238829735
